1	Salvere iubeo spectatores optumos,
549	Quid ego nunc faciam? flagitium maxumum feci miser,
550	propter operam illius hirqui ímprobi, edéntuli,
551	qui hoc mihí contraxit; operam uxoris polliceor foras,
552	quasi catillatum. flagitium hóminis, qui dixit mihi
553	suam úxorem hanc arcessituram esse; éa se eam négat morarier.
554	atque edepol mirum ni subolet iam hoc huic vicinae meae.
555	verum autem altrovorsum quóm eam mecum rationem puto,
556	si quid eius esset, esset mecum postulatio.
557	ibo intro, ut subducam navim rusum in pulvinaria.—
558	Iám hic est lepide ludificatus. miseri ut festinant senes.
559	nunc ego illúm nihili decrepitum meum virum veniat velim,
560	ut eum ludificem vicissim, postquam hunc delusi alterum.
561	nam ego aliquid contrahere cupio litigi inter eos duos.
562	sed eccum incedit. at, quom aspicias tristem, frugi censeas.
563	Stultitia magna est, mea quidem sententia,
564	hominem amatorem ullum ad forum procedere,
565	in eum diem quoi quod amet in mundo siet;
566	sicut ego feci stultus: contrivi diem,
567	dum asto advocatus cuidam cognato meo;
568	quem hercle ego litem adeo perdidisse gaudeo,
569	ne me nequiquam sibi hodie advocaverit.
570	nam meo quidem animo qui advocatos advocet
571	rogitare oportet prius et per contarier,
572	adsitne ei animus necne adsit, quem ádvocet:
573	si neget adesse, exanimatum amittat domum.
574	sed uxorem ante aedis eccam. ei misero mihi,
575	metuo ne non sit surda atque haec audiverit.
576	Audivi ecastor cum malo magno tuo.
577	Accedam propius. quid agis, mea festivitas?
578	Te ecastor praestolabar.
578a	Iamne ornata res?
579	iamne hanc traduxti huc ad nos vicinam tuam,
580	quae te adiutaret?
580a	Arcessivi, ut iusseras.
581	verum hic sodalis tuos, amicus optumus,
582	nescio quid se sufflavit uxori suae:
583	negavit posse, quoniam arcesso, mittere.
584	Vitium tibi istuc maxumum est, blanda es parum.
585	Non matronarum officiumst, sed meretricium,
586	viris alienis, mi vir, subblandirier.
587	i tu atque arcesse illam: égo intus quod factost opus
588	volo accurare, mi vir.
588a	Propera ergo.
588b	Licet.
589	iam pol ego huic aliquem in pectus iniciam metum;
590	miserrumum hodie ego hunc habebo amasium.—
591	Viso huc, amator si a foro rediit domum,
592	qui me atque uxorem ludificatust, larua.
593	sed eccum ante aedis. ad te hercle ibam commodum.
594	Et hercle ego ad te. quid ais, vir minimi preti?
595	quid tibi mandavi? quid tecum oravi?
595a	Quid est?
596	Vt bene vocivas aedis fecisti mihi,
597	ut traduxisti huc ad nos uxorem tuam.
598	satin propter te pereo ego atque occasio?
599	Quin tu suspendis te? nempe túte dixeras,
600	tuam arcessituram esse uxorem uxorem meam.
601	Ergo arcessivisse ait sese, et dixisse te
602	eam nón missurum.
602a	Quin eapse ultro mihi
603	negavit eius operam se morarier.
604	Quin eapse me adlegavit, qui istam arcesserem.
605	Quin nihili facio.
605a	Quin me perdis.
605b	Quin benest,
606	quin etiam diu morabor, quin cupio tibi—
607	Quin—
607a	Aliquid aegre facere.
607b	Quin faciam lubens.
608	numquam tibi hodie quin erit plus quam mihi.
609	Quin hercle di te perdant postremo quidem.
610	Quid nunc? missurusne es ad me uxorem tuam?
611	Ducas, easque in maxumam malam crucem
612	cum hác cum ístac, cumque amica etiam tua.
613	abi et aliud cura, ego iam per hortum iussero
614	meam istúc transire uxorem ad uxorem tuam.—
615	Nunc tu mi amicus es in germanum modum.
616	qua ego hunc amorem mi esse avi dicam datum
617	aut quid ego umquam erga Venerem inique fecerim,
618	cui sic tot amanti mi obviam eveniant morae?
619	attat,
620	quid illúc clamoris, opsecro, in nostrast domo?
621	Núlla sum, núlla sum, tóta, tota óccidi,
622	cor metu mortuomst, membra miserae tremunt,
623	nescio unde auxili, praesidi, perfugi
624	mi aut opis copiam comparem aut expetam:
625	tanta factu modo mira miris modis
626	intus vidi, novam atque integram audaciam.
627	cave tibi, Cleostrata, apscede ab ista, opsecro,
628	né quid in té mali fáxit ira pércita.
629	eripite isti gladium, quae suist impos animi.
630	Nam quid est quod haec huc timida atque exanimata exsiluit foras?
631	Pardalisca.
631a	Perii, unde meae usurpant aures sonitum?
632	Respice modo ad me.
632a	O ere mi—
632b	Quid tibi est? quid timida es?
632c	Perii.
633	Quid, periisti?
633a	Perii, et tu periisti.
633b	A, perii? quid ita?
634	Vae tibi.
634a	Immo, vae tibi sit.
634b	Ne cadam, amabo, tene me.
635	Quidquid est, eloquere mihi cito.
635a	Contine pectus,
636	face véntum, amabo, pállio.
636a	Timeo hóc negoti quíd siet,
637	nisi haéc meraclo se úspiam percússit flore Liberi.
641	Óptine aurís, amabo.
641a	I ín malam a mé crucem,
642	péctus, aurís, caput téque di pérduint,
643	nám nisi ex té scio, quídquid hoc ést, cito, hoc
644	iám tibi istúc cerebrúm dispércutiam, éxcetra tu,
645	ludibrio pessuma adhuc quae me habuisti.
646	Ere mí—
646a	Quid vis mea me áncilla?
646b	Nimiúm saevis.
646c	Numeró dicis.
647	sed hóc quidquid ést eloquere, ín pauca cónfer:
648	quid íntus tumúlti fuít?
648a	Scibis, aúdi.
649	malúm pessumúmque hic modo intus ápud nos
651	tua áncilla hoc pácto exordíri coépit,
652	quod haúd Atticám condecét disciplínam.
653	Quid ést id?
653a	Timór praepedít dicta línguae.
654	Possúm scire ego ístuc ex té quid negótist?
654a	Dicam.
655	tua áncilla, quám tu tuó vilicó vis
656	dare úxorem, ea íntus—
656a	Quid íntus? quid ést?
657	Imitátur malárum malám disciplínam,
658	viró quae suo ínterminetur: vitam—
659	Quid érgo?
659a	Ah—
659b	Quid ést?
659c	Interémere ait vélle vitam,
660	gladium—
660a	Hém.
660b	Gladium—
660c	Quid eúm gladium?
661	Habet.
661a	Eí misero mihi, cúr eum habet?
662	Inséctatur ómnis domí per aedis,
663	nec quémquam prope ád se sínit adire:
664	ita ómnes sub árcis, sub léctis laténtes
665	metú mussitánt.
665a	Occidi átque intérii.
666	quid ílli obiéctumst malí tam repénte?
667	Insánit.
667a	Sceléstissimum me esse crédo.
668	Immó si sciás dicta quaé dixit hódie—
669	Istúc expetó scire. quíd dixit?
669a	Aúdi.
670	per ómnis deós et deás deierávit,
671	occísurum eum hác nocte quícum cubáret.
672	Men óccidet?
672a	Án quippiam ád te attinét?
672b	Vah.
673	Quid cúm ea negóti tibíst?
673a	Peccavi:
674	illúc diceré, vilicúm, volébam.
675	Sciéns de via ín semitám degrédere.
676	Numquíd mihi minátur?
676a	Tibi ínfesta solist
677	plús quam cuiquam.
677a	Quam ob rem?
677b	Quia se dés uxorem Olýmpioni,
678	neque se tuam nec se suam neque viri vitam sinere in
679	crástinum protólli: id huc míssa sum tibi ut dícerem,
681	áb ea uti caveás tibi.
681a	Perii hércle egó miser.
681b	Dígnus es .
682	Neque ést neque fuít me senéx quisquam amátor
683	adaéque misér.
683a	Ludo ego húnc facete;
686	nam quaé facta díxi omnia huíc falsa díxi:
687	era átque haec dolum éx proxumo húnc protulérunt,
688	ego húnc missa súm ludere.
688a	Heús Pardalísca.
689	Quid ést?
689a	Est—
689b	Quid?
689c	Ést quod volo éxquirere éx te.
690	Moram óffers mihi.
690a	Át tu mihi óffers maerórem.
691	sed étiamne habét nunc Cásina gladium?
692	Habét, sed duós.
692a	Quid, duós?
692b	Alteró te
693	occísurum aít, alteró vilicum hódie.
694	Occísissimús sum omniúm qui vivont.
695	lorícam induám mi optumum ésse opinor.
696	quid úxor mea? nón adiit átque ademit?
697	Nemo aúdet prope áccedere.
697a	Éxoret.
697b	Órat:
698	negát ponere álio modo úllo profécto,
699	nisí se sciát vilicó non datum íri.
700	Atque íngratiís, quia non vólt, nubet hódie.
701	nam quór non ego íd perpetrém quod coépi,
702	ut núbat mihi? íllud quidém volebam,
703	nostró vilico.
703a	Saepícule peccas.
704	Timór praepedít verba. vérum, obsecró te,
705	dic méd uxorem órare ut éxoret íllam,
706	gládium ut ponat ét redire me íntro ut liceat.
706a	Núntiabo.
707	Ét tu orato.
707a	Et ego órabo.
707b	At blande órato, ut solés. sed audin?
708	si efféxis hoc, soleás tibi dabo, et ánulum in digitum aúreum et bona plúruma.
710	Operám dabo.
710a	Face ut ímpetres.
711	Eo núnciam, nisi quíppiam
712	remoráre me.
712a	Abi et cúra.
713	redit éccum tandem opsónatu meus ádiutor, pompám ducit.
720	Vide, fúr, sentis súb signis ducás.
720a	Qui vero hi súnt sentis?
721	Quia quód tetigere, ilíco rapiunt, si eás ereptum, ilíco scindunt:
722	ita quóquo adveniunt, úbiubi sunt, duplicí damno dominós multant.
723	Heia.
723a	Áttat. cesso mágnufice patriciéque amicirier átque ita ero meo ire ádvorsum?
724	Bone vír, salve.
724a	Fateór.
724b	Quid fit?
724c	Tu amás: ego ésurio et sitio.
726	Lepide éxcuratus incéssisti.
726a	Aha, hodie 
727	Mane véro, quamquam fástidis.
727a	Fu fú, fetet tuos míhi sermo.
728	Quae rés?
728a	Haec res. etiámne adstas? enim véro pra/gmata/ moi pare/xeis .
729	Dabo tibi me/ga kako/n ,
730	ut ego opinor, nisi resistis.
730a	w)= zeu= ,
731	potin a me abeas, nisi me vis vomere hodie?
732	Máne.
732a	Quid est? quis hic ést homo?
733	Erus súm.
733a	Quis erus?
733b	Cuius tú servo's servus es .
733c	Servós ego?
733d	Atqué meus.
736	Non súm ego líber?
737	meménto, meménto.
737a	Mane átque asta.
737b	Omítte.
738	Servós sum tuós.
738a	Optumést.
738b	Opsecró te,
739	Olýmpisce mí, mi patér, mi patróne.
739a	Em,
740	sapis sáne.
740a	Tuos sum équidem.
741	Quid mi ópust servo tam néquam?
742	Quid núnc? quam mox recreás me?
743	Cená modo si sit cócta.
744	Hisce érgo abeant.
744a	Properé cito intró ite ét cito deproperáte.
746	ego iam íntus ero, facite cenam mihi ut ebria sit.
747	séd lepide nitidéque volo, níl moror barbaricó bliteo.
748	stasne etiam? i sis, ego hic habeo. numquid est ceterum quod morae sit?
749	Gladiúm Casinam intus habére ait, qui me átque te intérimat.
750	Scio. síc sine habére;
751	nugás agunt: nóvi
752	ego illás malas mérces.
753	quin tu í modo mécum
754	domum.
754a	At pól malum métuo.
755	i tú modo, perspicitó prius quid íntus agátur.
756	Tam míhi mea víta
757	quam túa tibi cárast.
758	verum í modo.
758a	Si tú iubes, em íbitur tecum.
759	Nec pol ego Nemeae credo neque ego Olympiae
760	neque usquam ludos tam festivos fieri
761	quam hic intus fiunt ludi ludificabiles
762	seni nóstro et nostro Olympioni vilico.
763	omnes festinant intus totis aedibus,
764	senex ín culina clamat, hortatur coquos:
765	“quin agitis hodie? quin datis, si quid datis?
766	properate, cenam iam esse coctam oportuit.”
767	vilicus is autem cum corona, candide
768	vestitus, lautus exornatusque ambulat.
769	illae autem armigerum in cubiculo exornant duae,
770	quem dent pro Casina nuptum nostro vilico.
771	sed nimium lepide dissimulant, quasi nil sciant
772	fore huius quod futurumst; digne autem coqui
773	nimis lépide ei rei dant operam, ne cenet senex,
774	aulas pervortunt, ignem restingunt aqua:
775	illarum oratu faciunt; illae autem senem
776	cupiunt extrudere incenatum ex aedibus,
777	ut ipsae solae ventres distendant suos.
778	novi ego illas ambestrices: corbitam cibi
779	comesse possunt. sed aperitur ostium.
780	Si sapitis, uxor, vos tamen cenabitis,
781	cena ubi erit cocta; égo ruri cenavero.
782	nam novom maritum ét novam nuptam volo
783	rus prosequi, novi hominum mores maleficos,
784	ne quis eam abripiat. facite vostro animo volup.
785	sed properate istum atque istam actutum emittere,
786	tandem ut † veniamus luci; égo cras hic ero.
787	cras habuero, uxor, ego tamen convivium.
788	Fit quod futurum dixi: incenatum senem
789	foras extrudunt mulieres.
789a	Quid tu hic agis?
790	Ego eo quo me ipsa misit.
790a	Veron?
790b	Serio.
791	Quid hic speculare?
791a	Nil equidem speculor.
791b	Abi:
792	tu hic cunctas, intus alii festinant.
792a	Eo.—
793	Abi hinc sis ergo, pessumarum pessuma.
794	iamne abiit illaec? dicere hic quidvis licet.
795	qui amat, tamen hercle, si esurit, nullum esurit.
796	sed eccúm progreditur cum corona et lampade
797	meus socius, compar, commaritus vilicus.
798	Áge tibicen, dum íllam educunt húc novam nuptám foras,
799	suavi cantu concelebra omnem hanc plateam hymenaeo.
800	hymen hymenaee o hymen.
801	Quid agis, mea salus?
801a	Esurio hercle, atque adeo hau salubriter.
802	At ego amó.
802a	At ego hercle nihili facio. tibi amor pro cibost,
803	mihi ieiunitate iam dudum intestina murmurant.
804	Nam quid illaéc nunc tam diu intus remorantur remeligines?
805	quasi ob industriam, quanto ego plus propero, procedit minus.
806	Quid si etiam suffundam hymenaeum, si qui citius prodeant?
807	Censeo, et ego te adiutabo in nuptiis communibus.
808	Hymen hymenaee o hymen.
809	Perii hercle ego miser, dirumpi hymenaeum cantando licet:
810	illo morbo quo dirumpi cupio, non est copia.
811	Edepol ne tu, sí equos esses, esses indomabilis.
812	Quo argumento?
812a	Nimis tenax es.
812b	Num me expertu's expertus es uspiam?
813	Di melius faciant. sed crepuit ostium, exitur foras.
814	Di hercle me cupiunt servatum. iam oboluit Casinus procul.
815	Sensim supera tolle limen pedes, mea nova nupta;
816	sospes iter incipe hoc, uti viro tuo
817	sémper sis superstes,
818	tuaque út potior polléntia sit vincásque virum victríxque sies,
819	tua vóx superet tuomque imperium: vir te vestiat, tu virum despolies.
820	noctúque et diu ut viro súbdola sis,
821	ópsecro, memento.
822	Malo máxumo suo hercle ílico, ubi tántillum peccássit.
826	Tace.
826a	Nón taceo.
826b	Quae rés?
826c	Mala malaé male monstrat.
827	Faciés tu hanc rém mi ex paráta imparátam.
828	id quaérunt volúnt, haec ut ínfecta fáciant.
829	Age Olýmpio, quando vís, uxorem
830	áccipe hanc ab nobis.
831	Date érgo, datúrae si umquam éstis hodie.
832	Abíte intro.
832a	Amábo, integrae átque imperítae huic
833	impército.
833a	Futurum est.
834	Valéte.
834a	Ite iám.
834b	Ite.
834c	Iám valete.
835	Iamne ábscessit úxor?
835a	Domíst, ne time.
835b	Eúax,
836	nunc pól demum ego sum líber.
837	meúm corculúm, melculúm, verculum.
837a	Heús tu,
838	malo, sí sapies, cavébis;
839	meást haec.
839a	Sció, sed meus fructus est prior.
840	Tene hánc lampadem.
840a	Ímmo ego hánc tenebo.
841	Venus múltipotens, bona múlta mihi
842	dedísti, huius cúm copiám mihi dedísti.
842a	O
843	corpúsculum malaculum,
844	mea uxórcula. quae res?
845	Quid est?
845a	Ínstitit plantam
846	quasi lúca bos.
846a	Tacé sis,
847	nebula haúd est mollis aeque atque huius pectus est.
848	Edepol papillam bellulam—ei misero mihi.
849	Quid est?
849a	Péctus mi icit non cubito, verum ariete.
850	Quid tu ergo hanc, quaeso, tractas tam dura manu?
851	at mihi, qui belle hanc tracto, non bellum facit.
852	Vah.
852a	Quid negotist?
852b	Opsecro, ut valentulast,
853	paene exposivit cubito.
853a	Cubitum ergo ire volt.
854	Quin imus ergo?
854a	I, belle belliatula.—
855	Accéptae bene ét commode éximus íntus
856	ludós visere húc in viam nuptiális.
857	numquam écastor úllo dié risi adaéque,
858	neque hóc quod relícuom est plus rísuram opínor.
859	Lúbet Chalinum quíd agat scire, nóvom nuptum cum nóvo marito.
860	Nec fállaciam ástutiórem ullus fécit
861	poéta, atque ut haéc est fabré facta ab nóbis.
862	Optúnso ore núnc pervelím progredíri
863	seném, quo senéx nequiór nullus vívit.
864	ne illum quidem
865	néquiorem árbitror ésse, qui locum
866	praébet illí té nunc praesidem
867	volo híc, Pardalísca, esse, qui hínc exeat
868	eum ut lúdibrio hábeas.
869	Libens fecero et solens.
870	 spectato: hinc omnia, intus quid agant 
871	 pone me, amabo.
871a	Et ibi audacius licet
872	quaé velis líbere próloqui.
872a	Tace,
874	vostrá foris crépuit.
875	Neque quó fugiam neque ubí lateam neque hoc dédecus quo modo célem
876	scio, tántum erus atque ego flágitio superávimus nuptiis nóstris,
877	ita núnc pudeo atque ita núnc paveo atque ita inrídiculo sumus ámbo.
878	sed ego ínsipiens nova núnc facio: pudet quém prius non puditum úmquamst.
879	operám date, dum mea fácta itero: est operaé pretium auribus áccipere,
880	ita rídicula auditu, íteratu ea súnt quae ego intus túrbavi.
881	ubi intro hánc novam nuptam déduxi, rectá via in conclave ábduxi.
882	sed ténebrae ibi erant tamquam ín puteo; dum sénex abest decumbe ínquam.
883	cónloco fúlcio móllio blándior,
884	út prior quám senex núp tias pérpetrem .
885	tárdus esse ílico coépi, quoniam 
886	respecto identidem, ne senex 
887	inlecebram stupri principio eam savium posco,
888	réppulit míhi manum, néque enim dare sibi sávium me sivit.
889	enim iám magis adproperó, magis iam libet ín Casinam inruere 
891	cupio íllam operam seni súrripere, forem óbdo, ne senex me ópprimeret.
892	Ágedum, tuadi hunc.
892a	Ópsecro, ubi túa nova núptast?
893	Perii hércle ego, manifésta res.
893a	Omnem órdine rem
896	fatéri ergo aequom est. quíd intus agitur? quíd agit Casina?
897	satin mórigera est?
897a	Pudet dícere.
898	Memora órdine, ut occéperas.
899	Pudet hércle.
899a	Age audacter 
901	post quám decubuisti, índe volo memoráre quid est factum 
902	 flagitium est.
902a	Cavebunt qui audierint. faciant 
903	 hoc magnus est.
903a	Perdis. quin tu pergis?
903b	Vbi
904	 us suptus porro 
906	Quid?
906a	Babae.
906b	Quid?
906c	Papae.
907	 est?
907a	Oh, erat maximum.
908	ferrum ne haberet metui: id quaerere occepi 
909	dum gladium quaero, ne habeat, arripio capulum.
910	séd cum cogitó, non habuit gládium, nam esset frígidus.
911	Éloquere.
911a	At pudét.
911b	Num radix fúit,
911c	Non fuít.
911d	Num cucumis?
912	Profecto hercle non fuit quicquam holerum,
913	nisí, quidquid erat, cálamitas profécto attigerat númquam.
914	íta, quidquid erat, grande erat.
915	Quíd fit denique? edisserta.
915a	Vbi appello Casinam, †inquit
916	“amábo, mea uxórcula, cur vírum tuom sic me spérnis?
917	nimis tú quidem hercle immérito
918	meó mi haec facís, quia mihí te expetívi.”
921	ílla haud verbum fácit et saepit véste id qui estis múlieres .
922	úbi illum saltum vídeo opsaeptum, rógo ut alteró sinat ire.
923	volo, ut obvertam, cubitis im 
924	ullum muttit e 
925	surgo, ut in eam in 
926	atque illam in 
927	Perlepide narrat 
928	Savium 
929	itá quasi saetis lábra mihi compúngit barba,
930	contínuo in genua ut ástiti, pectús mihi pedibus pércutit.
931	decído de lecto praécipes: subsílit, optundit ós mihi.
932	indé foras tacitus prófugiens exeo hóc ornatu quó vides,
933	ut sénex hoc eodem póculo, quo egó bibi, biberet.
933a	Óptume est.
934	séd ubi est palliolúm tuom?
934a	Hic íntus relíqui.
935	Quid núnc? satin lepide adita est vobís manus?
935a	Mérito.
936	séd concrepuerúnt fores. num illa mé nunc séquitur?
937	Máxumo ego ardeo flágitio néc quid agam meis rébus scio,
938	néc meam ut uxorem áspiciam cóntra oculis, ita dísperii;
939	óm nia palam súnt probra,
940	ómnibus modis óccidi miser.
941	 ita mánufesto faucíbus teneor
942	nec quibus modis purgem scio me meae uxori.
943	at que expálliatus súm miser,
944	cla ndestinae núptiae.
945	 censeo
946	 mihi optumum est.
947	 intro ad uxorem meam
948	súfferamque eí meum térgum ob iniúriam.
949	séd ecquis est quí homo munús velit fúngier
950	pró me? quid núnc agam néscio, nisi ut ímprobos
951	famulos imiter ac domo fugiam.
952	nam salus nulla est scapulis, si domum redeo.
953	 nugas istic dicere licet. vapulo hercle ego invitus tamen
954	etsi malum merui.
955	hac dabo protinam me et fugiam.
955a	Heus, sta ílico, amátor.
956	Óccidi, revocór: quasi non aúdiam, abíbo.
963	Úbi tu es, qui cólere mores Mássilienses póstulas?
964	nunc tu si vis subigitare me, probast occasio.
965	redi sis in cubiculum; periisti hercle. age, accede huc modo.
966	nunc ego tecum aequom arbitrum extra considium captavero.
967	Perii, fusti defloccabit iam illic homo lumbos meos.
968	hac iter faciundumst, nam illac lumbifragiumst obviam.
969	Iubeo te salvere, amator.
969a	Ecce autem uxor obviamst:
970	nunc ego intér sacrum saxumque sum nec quo fugiam scio.
971	hac lupi, hac canes: lupina scaeva fusti rem gerit;
972	hercle opinor permutabo ego illuc nunc verbum vetus:
973	hac ibo, caninam scaevam spero meliorem fore.
974	Quid agis, dismarite?
974a	Mi vir, unde hoc ornatu advenis?
975	quid fecisti scipione aut quod habuisti pallium?
976	In adulterio, dum moechissat Casinam, credo perdidit.
977	Occidi.
977a	Etiamne imus cubitum? Casina sum.
977b	I in malam crucem.
978	Non amas me?
978a	Quin responde, tuo quid factum est pallio?
979	Bacchae hercle, uxor—
979a	Bacchae?
979b	Bacchae hercle, uxor—
979c	Nugatur sciens,
980	nam ecastor nunc Bacchae nullae ludunt.
980a	Oblitus fui,
981	sed tamén Bacchae—
981a	Quid, Bacchae?
981b	Sin id fieri non potest—
982	Times ecastor.
982a	Egone?
982b	Mentire hercle. nam palles male.
983	n%1 .......... quid me v%1e%1 .... u%1s%1 ..... am me rog%1a%1s?
984	 m%1a%1l%1e%1 r%1 mihi
985	 g%1r%1atulor.
986	 q%1u%1 s%1e%1n%1ex
987	h%1o%1 o%1n%1 u%1
988	 u%1n%1c%1 ca%1sin%1u%1st | %41 |
989	qui%1 h%1i%1c%1 lem frus ..... r%1a%1m .. d%1i%1s
991	qui étiam me miserum famosum fecit flagitiis suis.
992	Non taces?
992a	Non herle vero taceo. nam tu maxumo
993	me opsecravisti opere, Casinam ut poscerem uxorem mihi
994	túi amoris causa.
994a	Ego istuc feci?
994b	Immo Hector Ilius
996	te quidem oppresset.
996a	Feci égo istaec dicta quae vos dicitis?
997	Rogitas etiam?
997a	Si quidem hercle feci, feci nequiter.
998	Redi modo huc intro: monebo, si qui meministi minus.
999	Hercle, opinor, potius vobis credam quod vos dicitis.
1000	sed, uxor, da viro tuo hanc veniam. Myrrhina, ora Cleostratam;
1001	si umquam posthac aut amasso Casinam aut occepso modo,
1002	ne ut eam amasso, sí ego umquam adeo posthac tale admisero
1003	nulla causast, quin pendentem me, uxor, virgis verberes.
1004	Censeo ecastor veniam hanc dandam.
1004a	Faciam ut iubes.
1005	propter eam rem hanc tibi nunc veniam minus gravate prospero,
1006	hanc ex longa longiorem ne faciamus fabulam.
1007	Non irata es?
1007a	Non sum irata.
1007b	Tuaen fidei credo?
1007c	Meae.
1008	Lepidiorem uxorem nemo quisquam quam ego habeo hanc habet.
1009	Age tu, redde huic scipionem et pallium.
1009a	Tene, si lubet.
1010	mihi quidem edepol insignite factast magna iniuria:
1011	duobus nupsi, neuter fecit quod novae nuptae solet.
1012	Spectatores, quod futurumst intus, id memorabimus.
1013	haec Casina huius reperietur filia esse ex proxumo
1014	eaque nubet Euthynico nostro erili filio.
1015	nunc vos aequomst manibus meritis meritam mercedem dare:
1016	qui faxit, clam uxorem ducet semper scortum quod volet;
1017	verum qui non manibus clare, quantum poterit, plauserit,
1018	ei pro scorto supponetur hircus unctus nautea.
